Grade,Energy,Entropy,Correlation,Contrast,Homogeneity,Variance,Sum Mean,Inertia,Cluster Shade,Cluster Tendency,Max Probability,Inverse Variance,Short Run Emphasis (SRE),Long Run Emphasis (LRE),Gray-Level Nonuniformity (GLN),Run Length Nonuniformity (RLN),Run Percentage (RP),Low Gray-Level Run Emphasis (LGRE),High Gray-Level Run Emphasis (HGRE),Short Run Low Gray-Level Emphasis (SRLGE),Short Run High Gray-Level Emphasis (SRHGE),Long Run Low Gray-Level Emphasis (LRLGE),Long Run High Gray-Level Emphasis (LRHGE)
2,0.060818063,1.5612401,0.10251238,1.0386264,0.10534312,9.2046358,10.766122,1.0386264,-134.62368,3305.7991,0.2063224,0.39233406,5.26E-05,28371.8987,50452.97112,422.7375288,0.86019516,0.956537931,5.303015823,5.08E-05,0.000135485,26687.37531,260949.27
2,0.037876628,1.6435953,0.09493101,1.1233696,0.11504924,9.9386164,10.198781,1.1233696,-143.472,3844.6104,0.12346132,0.42428574,5.54E-05,26632.06563,53569.95224,414.3383935,0.901386261,0.962036845,2.888061496,5.36E-05,9.47E-05,25318.10339,126678.4746
2,0.050113194,1.524628,0.13490284,0.9637379,0.1031916,6.8946969,10.798526,0.9637379,-153.80939,2739.2303,0.12468077,0.43854692,4.70E-05,27948.52547,55749.48753,557.0013432,0.926746368,0.967164732,2.463847411,4.56E-05,7.71E-05,26896.40405,104862.8764
2,0.078249429,1.4472679,0.12814045,0.87968475,0.098183401,7.3360864,11.320688,0.87968475,-169.83669,3180.2506,0.23172851,0.38455209,4.41E-05,31454.17528,49335.07304,459.3148358,0.840343475,0.956929961,7.281453659,4.26E-05,0.00016174,29691.40133,372807.1386
2,0.04966925,1.5317734,0.13020551,0.95357421,0.10343046,7.1693308,10.899532,0.95357421,-172.44518,3208.1829,0.10797922,0.4292095,4.47E-05,28703.2165,54674.9997,540.521552,0.926292419,0.959712012,1.66951049,4.32E-05,6.05E-05,27308.027,61773.5613
2,0.18484048,1.2003458,0.1543731,0.66404256,0.089175964,6.1269119,12.158469,0.66404256,-185.3672,3023.1709,0.40930535,0.28815406,4.11E-05,32156.78459,36837.2789,373.9894669,0.630222321,0.954629665,61.89713632,3.97E-05,0.001155791,30278.03726,3363992.424
2,0.17657256,1.3184101,0.13696649,1.3608971,0.089329324,6.5414741,12.227491,1.3608971,-197.97669,3363.5717,0.40790237,0.29386919,4.41E-05,33237.89886,41134.05092,416.240955,0.697265625,0.958098537,31.43175503,4.28E-05,0.000602028,31336.22416,1697909.67
2,0.11539167,1.3957832,0.10913554,1.1332152,0.099703977,8.5561739,11.272937,1.1332152,-198.64415,3589.2297,0.31173793,0.32633328,5.70E-05,27184.17533,44410.68689,388.8157168,0.752952576,0.958374507,20.79232122,5.52E-05,0.000422783,25569.50857,1108088.394
2,0.060921222,1.4917392,0.1265671,1.2541815,0.10126198,7.2139274,11.060236,1.2541815,-190.65663,3152.0776,0.14396168,0.38954962,5.47E-05,25696.5852,53149.01081,520.3962193,0.896221161,0.961355847,3.362303343,5.29E-05,0.000102828,24510.66409,150901.4461
2,0.028558362,1.7308182,0.11221788,2.0152603,0.10489423,7.7529616,10.704888,2.0152603,-147.41361,2861.7772,0.067934508,0.46485878,5.61E-05,25550.7913,60396.1684,482.649934,0.97252655,0.979641433,1.08808622,5.49E-05,6.11E-05,24995.6099,28018.5803
2,0.035552521,1.7284095,0.090441491,1.9800588,0.11180481,9.9576176,10.503319,1.9800588,-178.68241,3961.4729,0.13502242,0.41349849,6.31E-05,25670.50258,55616.76001,401.5651319,0.911411285,0.972155354,3.619314022,6.16E-05,0.000115352,24728.28499,166612.3635
2,0.029494875,1.7226896,0.10331942,1.8519035,0.11118821,8.6415591,10.33536,1.8519035,-149.16104,3170.8145,0.074749976,0.44647856,6.41E-05,23917.5356,58220.1542,444.972369,0.948429108,0.974959616,1.712749,6.25E-05,8.20E-05,23198.4575,60173.5567
2,0.082266296,1.5715484,0.09155225,1.6972546,0.10662067,9.9950905,10.970246,1.6972546,-221.1677,4510.2038,0.26407276,0.36256166,5.92E-05,27187.23447,48091.15204,377.0345706,0.798313141,0.966716904,14.59449039,5.77E-05,0.000311225,25870.53984,769431.3012
2,0.039992735,1.6263571,0.12079187,1.569484,0.10125566,7.4006806,10.995272,1.569484,-157.26609,2949.3702,0.11711363,0.44280534,5.17E-05,28965.9652,57440.6311,468.229713,0.944072723,0.971332443,1.4990018,5.05E-05,6.40E-05,27893.289,54191.2337
2,0.18527943,1.3258568,0.10028199,1.1852985,0.098257729,9.3391563,11.613728,1.1852985,-249.13972,4468.3673,0.42123624,0.29014671,5.62E-05,29591.84506,38953.3935,420.780625,0.673015594,0.949736401,25.13033796,5.44E-05,0.00050047,27321.77144,1348835.645
2,0.041047898,1.6672898,0.10349119,1.7577774,0.10451169,8.684804,10.894298,1.7577774,-178.76204,3545.0707,0.14703235,0.42513558,5.67E-05,28629.0855,56476.2863,425.256363,0.932861328,0.969162571,1.68815247,5.52E-05,7.31E-05,27429.3294,64231.5308
2,0.064750318,1.5252364,0.12454875,1.291364,0.097033007,7.321161,11.480285,1.291364,-190.4529,3346.3709,0.19530307,0.38889028,5.08E-05,27289.56078,51061.83804,479.3760906,0.851192474,0.965359214,7.286411972,4.93E-05,0.000168975,26055.87804,368659.0617
2,0.15618881,1.3499018,0.11365328,1.1358416,0.095653956,8.1886486,11.6315,1.1358416,-203.956,3494.6234,0.3815879,0.3057946,5.34E-05,27378.68376,39624.87011,337.8489454,0.666049957,0.9610476,40.5663155,5.19E-05,0.000779342,25792.61022,2191548.431
2,0.046600256,1.6324707,0.11059503,1.600802,0.10224323,8.1545904,11.08283,1.600802,-180.70921,3558.1442,0.15983891,0.41255761,5.04E-05,28590.63584,53407.47638,450.5689694,0.890258789,0.965489822,3.903633927,4.91E-05,0.000106657,27257.99241,185226.3482
2,0.056536381,1.6204331,0.095260273,1.7468728,0.10896128,9.5361433,10.975203,1.7468728,-252.68461,4993.1585,0.1931434,0.39945849,5.06E-05,30026.15819,51933.53985,454.7930529,0.86341095,0.966301083,6.013480148,4.93E-05,0.000145049,28647.19926,302563.6373
2,0.040821713,1.6308478,0.10952516,1.7412006,0.10802209,8.1556034,10.635311,1.7412006,-193.47094,3435.799,0.10025031,0.43949715,5.32E-05,28064.3198,57528.6203,487.108173,0.949188232,0.970000062,1.32072673,5.18E-05,6.24E-05,27022.9365,43061.3137
2,0.047150292,1.5984636,0.11807758,1.647741,0.10856038,7.5441689,10.591971,1.647741,-196.92563,3298.3307,0.13181263,0.44267506,5.49E-05,26208.9278,58250.4182,534.338849,0.959903717,0.970760655,1.13378774,5.35E-05,6.14E-05,25354.8147,30300.029
2,0.090128274,1.448568,0.11913468,1.4315369,0.097151628,7.6036573,11.530894,1.4315369,-216.9799,3732.3068,0.25841325,0.36493484,4.92E-05,31877.10315,50421.64386,508.2149936,0.855010986,0.958485548,5.025346072,4.78E-05,0.000125472,30071.2449,250290.8099
2,0.045145422,1.6012077,0.11269574,1.701025,0.10396862,7.9204467,10.994324,1.701025,-213.85281,3663.4344,0.097424428,0.43209554,5.16E-05,29440.1993,57775.5818,490.292842,0.949947357,0.971470332,1.45174536,5.04E-05,6.30E-05,28442.9395,51759.4214
2,0.12830868,1.3748478,0.16543121,1.3488684,0.08588923,5.2716133,12.452051,1.3488684,-151.97307,2507.5068,0.33376029,0.33005684,3.84E-05,34268.52665,45373.02602,454.3368737,0.764598846,0.96065456,22.43416394,3.73E-05,0.00043156,32514.25814,1206211.094
2,0.07687681,1.4504743,0.13176756,1.3944426,0.096267534,6.8123994,11.618743,1.3944426,-211.67398,3603.9863,0.19851333,0.36484532,4.43E-05,32445.18262,51613.84997,522.5723161,0.873802185,0.95938151,5.48205238,4.30E-05,0.000128866,30797.33996,275358.0583
2,0.15575147,1.335901,0.10764725,1.0366122,0.097356504,8.7387017,11.580178,1.0366122,-226.20217,3892.6259,0.37744033,0.28268138,5.28E-05,28883.1137,40085.20042,405.3486781,0.699996948,0.946260936,26.55028512,5.08E-05,0.000523548,26660.6563,1424761.694
2,0.079204145,1.3812319,0.19212017,1.201135,0.088414561,4.5122838,12.015623,1.201135,-131.40332,2082.6655,0.15765134,0.39036948,3.82E-05,32886.71828,52761.98425,551.3734185,0.886428833,0.962634808,4.013014632,3.70E-05,9.54E-05,31439.08405,195282.8038
2,0.05842053,1.5020334,0.14696848,1.1581084,0.097854313,6.1652221,11.180605,1.1581084,-151.61658,2428.5962,0.14018499,0.43134385,4.27E-05,30586.582,57863.9618,570.019442,0.958068848,0.968979889,1.13797411,4.15E-05,4.79E-05,29549.607,35254.5626
2,0.066405385,1.4287147,0.15418704,0.79603931,0.09549813,6.0596342,11.423132,0.79603931,-148.78173,2567.0242,0.15321011,0.39901181,4.14E-05,31490.58864,52197.1576,505.5987013,0.886074066,0.958856922,4.80207041,4.00E-05,0.000113765,29939.94674,236610.0109
2,0.048198378,1.6024944,0.10855523,1.8515925,0.1060113,8.1678422,10.886851,1.8515925,-222.72015,3747.638,0.12240858,0.42363944,5.48E-05,27974.2667,58199.4887,546.79006,0.959472656,0.970566382,1.13650134,5.34E-05,6.09E-05,27045.7308,32463.6853
2,0.072835064,1.4344568,0.17229263,1.3507299,0.088445502,5.0237631,12.079618,1.3507299,-143.68791,2319.8101,0.1889744,0.3998281,4.05E-05,32966.02834,55333.34994,560.0399244,0.921630859,0.966124993,2.330023097,3.94E-05,6.67E-05,31604.80134,103694.8731
2,0.060550717,1.5147875,0.13705037,1.5141902,0.095213838,6.4384378,11.64808,1.5141902,-199.05284,3336.7363,0.14279982,0.41262051,4.85E-05,30222.817,57352.3804,555.766021,0.950531006,0.968383836,1.2515578,4.72E-05,5.63E-05,29112.4333,41315.0436
2,0.039321544,1.6956776,0.093785927,1.9026001,0.11218399,9.6067311,10.418697,1.9026001,-164.40283,3702.456,0.1468103,0.4120377,6.19E-05,27123.9766,56525.3297,419.460769,0.936592102,0.968035306,1.51260251,6.04E-05,7.56E-05,25921.9068,52855.4632
2,0.033991914,1.6805464,0.10868769,1.5668064,0.10669375,8.3357854,10.635493,1.5668064,-147.50487,3089.0709,0.10395984,0.44151274,5.58E-05,26359.9373,56822.3888,436.526593,0.930080414,0.972818203,2.17340051,5.44E-05,8.10E-05,25468.3696,88072.224
2,0.068511396,1.5760595,0.096435249,1.7940677,0.1057159,9.3777489,11.128993,1.7940677,-252.68552,4728.0776,0.22392369,0.37641022,4.99E-05,31736.36884,52153.42341,492.7624159,0.881774902,0.959717477,3.562384349,4.86E-05,9.95E-05,29983.96521,170085.1274
2,0.036764756,1.6838119,0.096866176,1.8678976,0.11281216,9.2849166,10.456953,1.8678976,-199.86625,3963.7357,0.10848559,0.42252274,5.78E-05,27205.88485,56195.38762,423.3117647,0.924423218,0.970925952,2.436056527,5.64E-05,8.77E-05,26190.86699,103379.6728
2,0.11865232,1.4289037,0.11470938,1.2119919,0.096265733,8.0621128,11.711186,1.2119919,-228.96659,4141.2233,0.32384765,0.34437825,4.75E-05,33103.07703,47998.33994,503.9238482,0.818405151,0.956294713,8.534983552,4.61E-05,0.000187802,31149.42082,443831.8502
2,0.15955714,1.3667939,0.08656983,1.0229359,0.10619336,11.014997,11.428375,1.0229359,-344.40163,6486.6763,0.38736287,0.31379605,5.65E-05,31558.06585,41324.07607,440.2842992,0.715877533,0.949518097,26.31952936,5.44E-05,0.000523714,29333.86709,1415606.09
2,0.068079804,1.5312755,0.10654722,1.0286934,0.10174155,8.8394568,10.991752,1.0286934,-146.12265,3027.941,0.22535692,0.38259714,5.58E-05,27759.52347,50279.8611,387.4293215,0.851280212,0.959026991,5.284346809,5.39E-05,0.000138762,26194.15696,259418.7087
2,0.072706399,1.5844035,0.097377551,2.0074362,0.1015725,9.1418813,11.457208,2.0074362,-269.44675,4889.9506,0.23567264,0.36729081,4.80E-05,32646.70335,51684.54423,464.2199105,0.862434387,0.964653515,4.863646581,4.68E-05,0.000120879,31106.92767,242541.0618
2,0.058583001,1.5959447,0.10580669,1.8093624,0.10118795,8.4378188,11.214266,1.8093624,-208.35628,3766.9034,0.19504225,0.39034514,5.10E-05,29994.07387,52952.6977,436.1554168,0.87480545,0.968812843,5.011611552,4.97E-05,0.000127077,28756.9618,247674.7142
2,0.067710819,1.6193108,0.077967241,1.586628,0.11797286,11.976355,10.290383,1.586628,-189.94099,4874.5358,0.23497062,0.37254251,6.91E-05,24937.93544,49241.27404,352.1830623,0.817783356,0.966438669,10.48088471,6.73E-05,0.000247327,23693.19637,541564.8091
2,0.12081828,1.4227931,0.10316826,1.057467,0.099443817,9.1313977,11.544041,1.057467,-260.40187,4768.9255,0.32922006,0.34690425,4.71E-05,32999.8555,46522.50541,471.3491917,0.794906616,0.955269233,11.8348133,4.56E-05,0.000248184,31019.93987,624261.4928
2,0.035211124,1.6547896,0.094631076,1.1967973,0.11120528,9.930717,10.341285,1.1967973,-132.26959,3332.918,0.11959997,0.43124487,5.84E-05,26163.4654,55977.8687,406.606748,0.932804108,0.965978765,1.6489189,5.65E-05,7.56E-05,25047.511,58460.4262
2,0.064539188,1.6170066,0.095766214,2.1576837,0.10293644,9.22009,11.452676,2.1576837,-283.44771,5291.8981,0.21728555,0.37919613,5.00E-05,31865.79835,51531.74696,445.8518183,0.85376358,0.967493866,7.211691986,4.87E-05,0.00016627,30504.40246,370223.8285
2,0.080751799,1.587002,0.082942326,1.7726208,0.11010878,11.093598,10.745104,1.7726208,-219.06036,4592.7327,0.26239068,0.35503797,6.71E-05,26484.82551,48393.58513,349.8321836,0.803169251,0.966648723,13.72540891,6.54E-05,0.000304114,25184.24344,721064.1026
2,0.038384117,1.6058764,0.11545874,1.1205533,0.10477844,8.0590177,10.710767,1.1205533,-151.49887,2903.5233,0.086294244,0.44631514,5.12E-05,26975.0121,56515.8528,496.985639,0.937335968,0.967852421,1.58543537,4.97E-05,6.60E-05,25945.0467,55865.0804
2,0.057666568,1.5779182,0.10785261,1.3337309,0.10250282,8.5488489,11.094673,1.3337309,-192.75247,3681.8858,0.19065723,0.3940887,5.39E-05,28641.62241,52639.03751,438.3107278,0.883041382,0.962953655,4.228184738,5.23E-05,0.000116896,27229.5079,202756.2195
2,0.045026074,1.5721267,0.15751304,1.5905853,0.091801935,5.4164677,11.763908,1.5905853,-141.54442,2535.6056,0.095778141,0.45898311,4.05E-05,29669.2099,57860.881,676.836387,0.948978424,0.972293371,1.42660339,3.94E-05,5.08E-05,28751.4355,50451.1394
2,0.030714685,1.7297343,0.095530348,1.9345861,0.11314082,9.3896761,10.38474,1.9345861,-180.66779,3760.7305,0.092189648,0.43424191,6.52E-05,24817.51053,57196.70993,431.9749714,0.930950165,0.975107741,2.469240208,6.37E-05,9.68E-05,24058.70685,102723.6434
2,0.034198652,1.7047637,0.10089739,1.8019461,0.10559336,8.9087479,10.765473,1.8019461,-157.89979,3259.2572,0.12017613,0.43136321,5.45E-05,27158.8031,56657.3601,440.794062,0.932884216,0.970505497,1.83031601,5.31E-05,7.33E-05,26126.5074,70148.7923
2,0.027922831,1.7353099,0.099079825,1.8258689,0.10992437,9.0777731,10.491435,1.8258689,-170.65191,3474.7573,0.067946688,0.45818871,6.39E-05,25427.242,59860.8252,448.348932,0.968730927,0.977671743,1.10998806,6.24E-05,7.06E-05,24801.7712,28927.0451
2,0.054817117,1.6071572,0.10838197,1.8940746,0.099878685,8.15531,11.321402,1.8940746,-212.90247,3793.5814,0.18308166,0.40188445,4.95E-05,30928.09187,54832.66038,483.8128433,0.911064148,0.966755361,2.502720826,4.82E-05,7.97E-05,29557.44843,111311.7663
2,0.074573957,1.3991586,0.20704482,1.3400076,0.08825109,4.0258118,12.028605,1.3400076,-126.1834,2039.6129,0.16177966,0.46040271,3.79E-05,30416.497,58698.6217,915.190473,0.963249207,0.972457399,1.11833312,3.69E-05,4.23E-05,29576.7726,34027.4204
2,0.030606175,1.7117248,0.10867104,1.9578519,0.10647942,8.0883721,10.641319,1.9578519,-153.95746,2978.8714,0.069878367,0.45191732,5.00E-05,28042.2566,58757.0393,479.914757,0.961017609,0.973533643,1.16417149,4.88E-05,5.62E-05,27165.7409,34594.0242
2,0.0314192,1.7196836,0.099458361,2.0385786,0.110877,8.9037403,10.494922,2.0385786,-193.26997,3637.228,0.09140634,0.44907475,5.18E-05,26708.106,58244.5258,535.311909,0.953781128,0.972964039,1.30422248,5.05E-05,6.07E-05,25857.5163,40695.9407
2,0.036952578,1.6658188,0.10686036,1.63493,0.10494525,8.452866,10.952823,1.63493,-211.54235,3868.3518,0.090206877,0.45237873,5.24E-05,26816.0708,58426.8918,562.351052,0.959541321,0.971968171,1.15768905,5.10E-05,5.90E-05,25948.2535,32602.9256
2,0.048686891,1.5746831,0.14299299,1.6001457,0.093023079,6.0717873,11.757305,1.6001457,-165.92429,2947.7843,0.12512,0.43467847,4.48E-05,29201.3845,56514.2328,590.063437,0.933010101,0.969618032,1.92604594,4.37E-05,6.43E-05,28107.6793,77496.8398
2,0.03072053,1.767918,0.088615092,2.3780871,0.11109127,9.9339965,10.61803,2.3780871,-199.36799,4160.0842,0.1171898,0.431261,5.86E-05,28999.6933,58207.5664,411.17653,0.95117569,0.973552596,1.38145744,5.73E-05,6.91E-05,27983.4691,48058.2258
2,0.027713154,1.7591898,0.089178239,2.1036455,0.11427237,10.038848,10.445382,2.1036455,-215.03038,4316.6385,0.070117218,0.4491558,5.78E-05,26705.0229,58634.4203,468.707022,0.955780029,0.97468354,1.30920514,5.64E-05,6.73E-05,25894.2676,41209.6405
2,0.042263495,1.6407459,0.10668356,2.0169273,0.10272484,8.2242702,11.149506,2.0169273,-226.38865,3980.9813,0.11450287,0.43219034,5.01E-05,31497.9684,58744.4046,506.545851,0.959903717,0.973797003,1.17363851,4.89E-05,5.59E-05,30491.9127,39200.5966
2,0.056635702,1.5883934,0.10769438,1.7331464,0.10060041,8.3182153,11.216468,1.7331464,-204.0177,3585.5964,0.18275304,0.39014922,5.04E-05,30484.9135,54495.6552,498.148582,0.912704468,0.963650682,2.07004519,4.91E-05,7.30E-05,28999.6999,86927.677
2,0.029838647,1.75092,0.093715268,2.3810885,0.113513,9.3057254,10.501588,2.3810885,-214.71623,4180.8248,0.078048422,0.44059288,5.69E-05,28230.2093,58763.4589,453.732131,0.955566406,0.975519295,1.30836098,5.57E-05,6.60E-05,27379.6123,43038.9333
2,0.039534841,1.6761456,0.099982328,1.8600438,0.10801627,8.9639643,10.68292,1.8600438,-185.30099,3698.055,0.13369176,0.42329872,5.47E-05,28608.5344,56499.692,428.651198,0.931301117,0.970067227,1.86657717,5.34E-05,7.39E-05,27490.015,73866.767
2,0.052723584,1.5290691,0.15107862,1.4721818,0.096491133,5.7751888,11.246701,1.4721818,-146.76135,2252.1671,0.12489037,0.45604171,4.45E-05,29210.1665,58737.2289,620.643323,0.962032318,0.973091413,1.14028996,4.34E-05,4.97E-05,28358.7358,34245.4007
2,0.19143885,1.2556133,0.13396513,1.3011226,0.090920703,6.744744,12.211628,1.3011226,-242.80476,4169.1164,0.42302289,0.28682531,4.26E-05,34414.98784,39411.82364,406.6202851,0.666049957,0.959213389,47.16396943,4.14E-05,0.000887992,32577.08069,2560496.538
2,0.1160069,1.5190041,0.090704182,1.7868664,0.10438109,10.044293,11.131693,1.7868664,-206.59236,4245.2403,0.32749632,0.32709224,5.69E-05,28476.54592,45568.13421,451.3644296,0.776412964,0.955780502,10.84340399,5.53E-05,0.000239966,26529.62665,565459.1667
2,0.039656513,1.6206444,0.14638696,1.8242516,0.094070939,5.746862,11.44073,1.8242516,-118.08413,1970.442,0.084955501,0.45496525,3.95E-05,31931.3905,58731.4433,557.813466,0.958377838,0.974407137,1.2666319,3.86E-05,4.62E-05,30996.7791,44557.5436
2,0.03204712,1.7022097,0.12145847,2.0850685,0.099250381,7.0084067,11.108052,2.0850685,-137.17138,2528.0104,0.082555372,0.45230142,4.39E-05,29822.1338,58495.8431,493.732541,0.951999664,0.975197075,1.44612091,4.29E-05,5.43E-05,28944.5869,52218.8607
2,0.036698489,1.6577508,0.13523087,1.9173621,0.094532762,6.2629364,11.421468,1.9173621,-115.76963,2083.6303,0.1113947,0.44248427,4.52E-05,30374.1909,58436.7783,480.091675,0.953872681,0.974057919,1.30807397,4.42E-05,5.30E-05,29395.0723,45377.4393
2,0.034637366,1.711147,0.1065486,2.2227465,0.099957218,8.0973351,11.270289,2.2227465,-185.63109,3461.3847,0.1155756,0.43901206,4.92E-05,30910.8294,59003.679,456.671981,0.963912964,0.974003814,1.12096673,4.81E-05,5.42E-05,29925.925,35672.317
2,0.074073755,1.5960207,0.10988286,2.0406544,0.096443944,7.9295774,11.585665,2.0406544,-191.57367,3451.281,0.24506347,0.36880955,5.00E-05,30523.40296,50625.80917,420.4004753,0.837051392,0.968349757,9.217122903,4.88E-05,0.000202684,29204.77286,478716.8182
2,0.061294487,1.478445,0.18352766,1.3268011,0.088305784,4.675728,11.962909,1.3268011,-107.51608,1666.7516,0.15140323,0.42308671,4.05E-05,30738.7837,56971.2354,595.337027,0.946498871,0.967376172,1.32013515,3.94E-05,4.89E-05,29581.3138,45539.6297
2,0.050375349,1.5387201,0.17407988,1.5692871,0.088231568,4.8064213,11.942301,1.5692871,-96.456996,1484.9763,0.12770818,0.44440941,4.03E-05,31288.9345,59109.4678,547.015843,0.964923859,0.974360269,1.1165536,3.93E-05,4.47E-05,30432.0844,35317.5352
2,0.0457012,1.5983276,0.13212775,1.7236514,0.097731949,6.5766065,11.336261,1.7236514,-164.66494,2824.366,0.1083883,0.42981161,4.30E-05,29908.3894,56938.5408,542.443464,0.940258026,0.969731176,1.84357951,4.18E-05,6.14E-05,28921.7174,73183.9937
2,0.079384878,1.3797858,0.21363132,1.1130572,0.087117861,4.0352409,12.066696,1.1130572,-99.139267,1486.5248,0.1895179,0.39843754,3.64E-05,32600.9499,55884.059,642.840584,0.940071106,0.962727569,1.41756472,3.52E-05,4.64E-05,31244.737,52451.9706
2,0.059992066,1.4753881,0.17562768,1.2937279,0.093909165,4.9495592,11.429905,1.2937279,-118.29692,1860.8429,0.14610181,0.43154505,3.87E-05,30909.3598,56432.6437,619.93203,0.94046402,0.966193506,1.49258395,3.75E-05,5.01E-05,29731.1496,54964.6838
2,0.043822941,1.5921573,0.15468921,1.6409659,0.093041683,5.5002745,11.458574,1.6409659,-87.550462,1558.5589,0.12579678,0.42959215,4.07E-05,31055.9358,56808.8806,499.616208,0.936489105,0.97012992,1.69902293,3.97E-05,5.57E-05,29935.3441,67142.5613
2,0.060423553,1.5830848,0.14059721,1.8585713,0.091600311,6.0132551,11.628243,1.8585713,-87.181897,1532.2718,0.20818489,0.39138513,3.72E-05,33125.81403,51946.91916,491.8878438,0.868377686,0.963955216,4.465203838,3.62E-05,0.000102035,31554.02311,221189.6191
2,0.031341291,1.7077613,0.13166245,2.220158,0.094638261,6.2450435,11.358728,2.220158,-88.639299,1810.5815,0.098713881,0.44210102,4.02E-05,31391.118,58619.886,489.780998,0.956695557,0.974188735,1.25716663,3.93E-05,4.67E-05,30403.7555,43688.4014
2,0.039593402,1.6299848,0.15594326,2.0745096,0.088356096,5.1111446,11.947154,2.0745096,-86.135215,1492.496,0.11266721,0.4374534,3.49E-05,34561.844,58494.9116,528.590589,0.954917908,0.97398121,1.26898936,3.41E-05,4.11E-05,33513.6913,47708.4732
2,0.073982313,1.4107475,0.22805851,1.4512248,0.087141471,3.4670317,11.971005,1.4512248,-79.389373,1208.2842,0.15787265,0.44317076,3.41E-05,32681.3469,58057.1448,903.141329,0.959442139,0.969691165,1.13234926,3.31E-05,3.83E-05,31635.6887,37302.0671
2,0.063167215,1.4907724,0.17821671,1.591463,0.092245099,4.6510558,11.595061,1.591463,-121.74522,1925.9247,0.15719723,0.45676043,3.54E-05,31725.3777,58201.5458,906.469056,0.960353851,0.970364245,1.12881318,3.44E-05,3.97E-05,30748.6502,36006.8285
2,0.042804689,1.6099311,0.14799867,1.8490993,0.089936869,5.6515183,11.870788,1.8490993,-115.24929,1918.1422,0.12682029,0.44413147,3.83E-05,33891.4128,59109.0852,496.154843,0.96421814,0.974609717,1.12828801,3.74E-05,4.23E-05,32903.7311,39219.2136
2,0.047934182,1.5422604,0.19095053,1.6346783,0.084539596,4.2235586,12.304929,1.6346783,-69.70012,1057.5958,0.11562533,0.45011036,3.76E-05,32848.3058,59377.1037,518.57053,0.964641571,0.976167829,1.15656739,3.68E-05,4.21E-05,31977.569,39592.4349
2,0.13436691,1.3904728,0.12984427,1.3153873,0.091208324,6.9752104,11.879928,1.3153873,-162.78868,2546.7955,0.34920914,0.31990035,4.83E-05,30481.81189,44735.25055,456.0408957,0.768245697,0.952884578,13.50235113,4.68E-05,0.000279403,28397.49767,712947.1811
2,0.069121352,1.5809386,0.10990275,1.666749,0.099568846,8.1708009,11.23276,1.666749,-165.46654,3126.014,0.23153488,0.37736099,5.03E-05,28363.43389,49775.71364,404.7952064,0.829402924,0.96537949,10.58896196,4.89E-05,0.000228562,26997.66259,551175.2641
2,0.059128517,1.5944318,0.11329248,1.5883198,0.10134989,7.9444014,11.024956,1.5883198,-139.93772,2827.5401,0.20222009,0.38717977,5.10E-05,27605.28402,51519.17022,442.0500228,0.861122131,0.964100826,5.192056967,4.96E-05,0.000130659,26222.04529,254693.4534
2,0.19356233,1.3537467,0.091717012,1.567985,0.09919407,10.052844,11.556761,1.567985,-252.25446,4456.2477,0.4332671,0.27566395,5.37E-05,29622.83959,38921.86729,448.6685799,0.675052643,0.947993312,22.00129107,5.20E-05,0.000440614,27240.08261,1177605.885
2,0.040729903,1.6257942,0.13555751,1.59691,0.094128172,6.4658932,11.459961,1.59691,-114.05045,2025.8457,0.11226493,0.43359927,4.41E-05,28693.4301,56748.7376,521.221319,0.937007904,0.969592234,1.72319327,4.29E-05,6.01E-05,27663.8988,65568.8328
2,0.040436394,1.7130281,0.099304133,1.9953193,0.10578405,8.9471583,10.724237,1.9953193,-127.40759,3099.9531,0.15799979,0.40759972,5.63E-05,26610.21101,54330.06398,414.6003344,0.896778107,0.969154789,3.608001289,5.49E-05,0.00010725,25452.73807,167172.6585
2,0.19690222,1.3118415,0.10105295,1.2376545,0.096597966,9.2326709,11.640201,1.2376545,-220.69856,3790.627,0.43610694,0.27962528,5.33E-05,29854.03177,39071.41808,479.1812946,0.683235168,0.944998196,21.75332339,5.15E-05,0.000435752,27359.04123,1164020.669
2,0.040344503,1.6696294,0.11376648,1.7444722,0.10433398,7.8079348,10.695871,1.7444722,-105.34105,2516.1173,0.14644021,0.41753008,5.41E-05,25511.87253,53770.55673,436.1565841,0.877174377,0.974044533,8.126192431,5.28E-05,0.000187627,24684.20443,413211.5223
2,0.091477573,1.4822003,0.11951105,1.3463758,0.095685277,7.6293432,11.526027,1.3463758,-172.41186,2956.6082,0.27314856,0.35677562,4.71E-05,29991.31323,48568.16894,497.7507144,0.828525543,0.955677022,6.276548794,4.56E-05,0.000146501,28121.13521,316551.1491
2,0.15688866,1.2850278,0.17501811,1.1946729,0.085290521,5.0359396,12.466113,1.1946729,-148.74237,2272.2301,0.36843505,0.29483753,3.86E-05,35311.89843,44540.83155,598.3051652,0.778297424,0.946262311,10.27909684,3.72E-05,0.000210228,32852.16784,541266.1485
2,0.13018946,1.4358539,0.10334812,1.6072969,0.098404698,8.7915475,11.644028,1.6072969,-246.42104,4324.0125,0.34340227,0.328196,4.35E-05,32860.5285,41180.07973,549.003105,0.719295502,0.94600782,18.70745148,4.20E-05,0.000369111,30343.8328,1000591.325
